Rion paiement;Nom de l'oeuvre;Identifiant de l'oeuvre;Nom compositeur;Genre;Familles;Types d'utilisation;Utilisateurs;Pays;Période d’exploitation;Quantité;Titre de l'oeuvre liée;Genre de l'oeuvre liée;Oeuvre composite;Titre du support;Type de support;Producteur;Marque;Produit;EAN13;Référence Catalogue;Répartition d'origine;Type de répartition;Type de remboursement;Titulaire du catalogue;Catalogue éditorial;COAD du catalogue éditorial;Rôle;Catalogue éditorial original;COAD du catalogue éditorial original;Origine éditoriale;Répertoire DE;Répertoire PHONO;Clé DE;Clé DR;Clé PHONO;Montant DE (Euros);Montant DR (Euros);Montant Phono (Euros);Mes droits en NET (Euros)
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Télévision;TV Cable;BEIN SPORT Groupe TV;FRANCE;2020S2;1;;;;;;;;;;;655;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;;8,34000015;;0,000000;0,370000;0,000000;0,370000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ITALIE;2021T1;1811;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;BELGIQUE;2021T3;7059;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,730000;0,000000;0,000000;0,730000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;ITALIE;2021T2;2042;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,100000;0,000000;0,000000;0,100000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2021T4;609;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,070000;0,000000;0,000000;0,070000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;LUXEMBOURG;2021T3;3015;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,140000;0,000000;0,330000;0,470000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;SUISSE;2021T3;4379;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,790000;0,000000;0,000000;0,790000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;BELGIQUE;2021T1;128081;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;1,360000;0,000000;0,000000;1,360000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Copie privée;Copie privée sonore (Online);Multi utilisateurs;FRANCE;2021S2;2416845;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;;;8,34000015;0,000000;0,000000;23,770000;23,770000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PAYS-BAS;2021T3;1000;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;PAYS-BAS;2021T2;43;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PAYS-BAS;2021T4;1590;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;FRANCE;2021T4;1651643;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;27,630000;0,000000;20,670000;48,300000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;ROYAUME-UNI;2021T3;442;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
659;IDEE NOIRE;3815751311;MARLETTA LUIGI;Chant;Online;Streaming;APPLE Music;BELGIQUE;2022T1;367;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,040000;0,000000;0,000000;0,040000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Télévision;TV Cable;MTV groupe TV;FRANCE;2020S2;3;AMOUR DE JEUNESSE;Clip;;;;;;;;;655;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;;11,11999989;;;0,080000;0,000000;0,000000;0,080000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ALLEMAGNE;2021T3;7566;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,200000;0,000000;0,000000;0,200000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;FRANCE;2021T4;1651643;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;27,630000;0,000000;20,670000;48,300000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Phono;Centralisation;Universal Music France;FRANCE;2020S1;7721;;;;;;;;;;060075389977;653;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;;;8,34000015;0,000000;0,000000;16,200000;16,200000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;MAROC;2021T2;1524;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;ALLEMAGNE;2021T3;57;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;SUEDE;2021T2;460;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Téléchargement;APPLE Music;FRANCE;2021T4;4;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,030000;0,030000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;FRANCE;2021T4;116561;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;3,530000;0,000000;7,880000;11,410000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ALLEMAGNE;2021T4;9164;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,260000;0,000000;0,000000;0,260000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;BELGIQUE;2021T2;101015;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;4,390000;0,000000;0,000000;4,390000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Téléchargement;APPLE Music;FRANCE;2021T3;3;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,030000;0,030000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ITALIE;2021T4;2738;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;BELGIQUE;2021T4;6858;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,710000;0,000000;0,000000;0,710000
656;amour de jeunesse;4520921611;BRI DARYN;Chant;Vidéogramme;Video institutionnelle;Multi utilisateurs;FRANCE;2021S1;1;;;;VIDEO DE PRESENTATION SCPA                        ;DVD;;;;;VIDEO DE PRE516159;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;;;;16,68331718;0,000000;0,000000;5,040000;5,040000
657;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;APPLE Music;FRANCE;2021T3;3478;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,160000;0,000000;0,320000;0,480000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;FRANCE;2021T1;1284681;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;13,490000;0,000000;10,120000;23,610000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;SUISSE;2021T2;53966;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;1,280000;0,000000;0,000000;1,280000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;FRANCE;2021T2;1079189;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;21,500000;0,000000;41,710000;63,210000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ESPAGNE;2021T1;96;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
656;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ROYAUME-UNI;2021T2;174;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PAYS-BAS;2021T3;1000;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
656;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;APPLE Music;FRANCE;2021T2;3398;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,150000;0,000000;0,310000;0,460000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;MAROC;2021T4;27074;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;FRANCE;2021T4;97206;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;4,040000;0,000000;8,950000;12,990000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ITALIE;2021T4;2738;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Téléchargement;APPLE Music;FRANCE;2021T2;1;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,010000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Radio;Radio hertzienne;Independants divers (GIE);FRANCE;2020S1;4;;;;;;;;;;;653;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;11,11999989;8,34000015;;0,580000;0,130000;0,000000;0,710000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;SUEDE;2021T4;937;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,090000;0,000000;0,000000;0,090000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;ALLEMAGNE;2021T3;11642;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,740000;0,000000;0,000000;0,740000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;FRANCE;2021T4;255638;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;8,160000;0,000000;18,160000;26,320000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;NORVEGE;2021T4;102;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ROYAUME-UNI;2021T4;83;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ROYAUME-UNI;2022T1;124;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;BELGIQUE;2021T3;11591;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,850000;0,000000;0,000000;0,850000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;GUYANE FRANCAISE;2021T4;2162;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;11,11999989;;;0,020000;0,000000;0,000000;0,020000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Télévision;TV Cable;MTV groupe TV;FRANCE;;;;;;;;;;;;;651;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;11,11999989;;;0,110000;0,000000;0,000000;0,110000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;DANEMARK;2021T3;41;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;BELGIQUE;2021T3;89773;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;4,430000;0,000000;0,000000;4,430000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;MAROC;2021T2;1524;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,060000;0,000000;0,000000;0,060000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;ESPAGNE;2021T4;97;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;ITALIE;2021T4;2579;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,100000;0,000000;0,000000;0,100000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;HONGRIE;2021T2;111;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ITALIE;2021T2;2529;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;PAYS-BAS;2021T3;1687;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,120000;0,000000;0,000000;0,120000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2021T3;446;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
656;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2021T2;499;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ESPAGNE;2021T4;5874;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,060000;0,000000;0,000000;0,060000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;REUNION;2021T3;90592;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,160000;0,000000;0,130000;0,290000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ALLEMAGNE;2021T4;9164;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,260000;0,000000;0,000000;0,260000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ESPAGNE;2021T4;92;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2022T1;706;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,070000;0,000000;0,000000;0,070000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;SUISSE;2021T4;39482;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;1,220000;0,000000;0,000000;1,220000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ROUMANIE;2021T2;753;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;MAROC;2021T3;906;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;NORVEGE;2021T3;306;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Télévision;TV Cable;BEIN SPORT Groupe TV;FRANCE;2020S1;2;;;;;;;;;;;653;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;11,11999989;8,34000015;;5,210000;8,770000;0,000000;13,980000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;ROYAUME-UNI;2021T2;3738;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,220000;0,000000;0,000000;0,220000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PORTUGAL;2021T1;2066;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ITALIE;2021T3;59;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Téléchargement;APPLE Music;FRANCE;2021T2;1;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,010000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;AUTRICHE;2021T4;540;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;PAYS-BAS;2021T2;43;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;MAROC;2021T4;27074;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ROYAUME-UNI;2021T2;6279;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
656;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Napster Rhapsody;FRANCE;2021T2;7774;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,300000;0,000000;0,670000;0,970000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;PAYS-BAS;2021T2;1732;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,120000;0,000000;0,000000;0,120000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;FRANCE;2022T1;80747;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;3,570000;0,000000;7,900000;11,470000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;ROYAUME-UNI;2021T3;263;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
656;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;APPLE Music;BELGIQUE;2021T2;97;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,020000;0,000000;0,000000;0,020000
